observed_date,cve,change_type,field,old,new,granularity
2023-12-11,CVE-2020-16009,text_changed,shortDescription,,,capture
2023-12-11,CVE-2020-16010,text_changed,shortDescription,,,capture
2023-12-11,CVE-2020-16013,text_changed,shortDescription,,,capture
2023-12-11,CVE-2020-17463,field_changed,product,,Fuel CMS,capture
2023-12-11,CVE-2020-2021,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2020-3153,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2020-3161,text_changed,shortDescription,,,capture
2023-12-11,CVE-2020-3433,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2020-3992,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2020-5410,text_changed,shortDescription,,,capture
2023-12-11,CVE-2020-5902,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2020-8515,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-1675,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-1732,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-20016,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-20016,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-20021,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-20021,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-20022,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-20023,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-20028,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-20038,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-21148,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-21193,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-21206,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-21220,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-21224,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-21551,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-21972,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-21975,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-21985,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-22005,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-22600,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-22893,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-22941,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-22986,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-26084,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-26085,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-26411,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-26411,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-26855,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-26857,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-26858,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-27065,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-27101,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-27102,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-27103,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-27104,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-27876,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-27877,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-27878,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-28799,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-30116,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-30551,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-30554,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-30563,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-30632,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-30633,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-31207,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-31955,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-33739,field_changed,product,Desktop Window Manager (DWM) Core Library,Windows,capture
2023-12-11,CVE-2021-34473,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-34484,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-34523,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-34527,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-35211,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-35247,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-35395,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-35464,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-36942,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-36955,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-36955,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-37973,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-37975,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-38000,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-38646,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-38647,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-4034,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-40444,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-40444,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-40449,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-40539,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-41379,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-41379,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-41773,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-41773,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-42013,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-42013,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-42237,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-42258,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-42278,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-42278,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-42287,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-42287,text_changed,shortDescription,,,capture
2023-12-11,CVE-2021-42321,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-44228,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2021-45046,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2022-1388,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2022-21587,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2022-21882,text_changed,shortDescription,,,capture
2023-12-11,CVE-2022-21971,text_changed,shortDescription,,,capture
2023-12-11,CVE-2022-22047,text_changed,shortDescription,,,capture
2023-12-11,CVE-2022-22620,text_changed,shortDescription,,,capture
2023-12-11,CVE-2022-2294,text_changed,shortDescription,,,capture
2023-12-11,CVE-2022-22954,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2022-24521,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2022-24682,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2022-24990,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2022-26134,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2022-26352,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2022-26500,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2022-26501,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2022-27518,text_changed,shortDescription,,,capture
2023-12-11,CVE-2022-27593,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2022-2856,text_changed,shortDescription,,,capture
2023-12-11,CVE-2022-29464,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2022-29499,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2022-31199,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2022-35405,text_changed,shortDescription,,,capture
2023-12-11,CVE-2022-36537,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2022-37969,text_changed,shortDescription,,,capture
2023-12-11,CVE-2022-40684,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2022-40765,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2022-41040,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2022-41073,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2022-41073,text_changed,shortDescription,,,capture
2023-12-11,CVE-2022-41080,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2023-12-11,CVE-2022-41082,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
