observed_date,cve,cna,change_type,version_old,score_old,version_new,score_new
2026-08-05,CVE-2022-50442,Linux,first_score,,,v3,8.4
2026-08-05,CVE-2022-50454,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50459,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50472,Linux,first_score,,,v3,7.5
2026-08-05,CVE-2022-50483,Linux,first_score,,,v3,7.5
2026-08-05,CVE-2022-50488,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50490,Linux,first_score,,,v3,7.1
2026-08-05,CVE-2022-50492,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50493,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2022-50507,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50508,Linux,first_score,,,v3,7.1
2026-08-05,CVE-2022-50517,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50518,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50528,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50536,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50543,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50555,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50567,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50569,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50570,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50581,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50623,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50630,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50650,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50656,Linux,first_score,,,v3,8.1
2026-08-05,CVE-2022-50665,Linux,first_score,,,v3,7.1
2026-08-05,CVE-2022-50666,Linux,first_score,,,v3,9.8
2026-08-05,CVE-2022-50668,Linux,first_score,,,v3,7.5
2026-08-05,CVE-2022-50671,Linux,first_score,,,v3,7.5
2026-08-05,CVE-2022-50673,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50676,Linux,first_score,,,v3,7.5
2026-08-05,CVE-2022-50677,Linux,first_score,,,v3,7.0
2026-08-05,CVE-2022-50697,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50700,Linux,first_score,,,v3,7.5
2026-08-05,CVE-2022-50701,Linux,first_score,,,v3,7.1
2026-08-05,CVE-2022-50717,Linux,first_score,,,v3,9.8
2026-08-05,CVE-2022-50719,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50726,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50732,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2022-50736,Linux,first_score,,,v3,7.1
2026-08-05,CVE-2022-50737,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50745,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50746,Linux,first_score,,,v3,8.4
2026-08-05,CVE-2022-50747,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50750,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50752,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50753,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50755,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50756,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50757,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50758,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50780,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50785,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50822,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50841,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50860,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50861,Linux,first_score,,,v3,7.5
2026-08-05,CVE-2022-50865,Linux,first_score,,,v3,7.5
2026-08-05,CVE-2022-50867,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50869,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50871,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2022-50880,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2022-50885,Linux,first_score,,,v3,7.5
2026-08-05,CVE-2023-32249,Linux,first_score,,,v3,9.1
2026-08-05,CVE-2023-3865,Linux,first_score,,,v3,8.1
2026-08-05,CVE-2023-3866,Linux,first_score,,,v3,7.5
2026-08-05,CVE-2023-3867,Linux,first_score,,,v3,9.1
2026-08-05,CVE-2023-4130,Linux,first_score,,,v3,8.1
2026-08-05,CVE-2023-4515,Linux,first_score,,,v3,9.1
2026-08-05,CVE-2023-52433,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52434,Linux,first_score,,,v3,8.1
2026-08-05,CVE-2023-52436,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52438,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52439,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52440,Linux,first_score,,,v3,9.8
2026-08-05,CVE-2023-52441,Linux,first_score,,,v3,9.1
2026-08-05,CVE-2023-52442,Linux,first_score,,,v3,9.1
2026-08-05,CVE-2023-52444,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52447,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52453,Linux,first_score,,,v3,7.1
2026-08-05,CVE-2023-52454,Linux,first_score,,,v3,7.5
2026-08-05,CVE-2023-52461,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52469,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52474,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52478,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-52479,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-52480,Linux,first_score,,,v3,9.8
2026-08-05,CVE-2023-52483,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52486,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52491,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52497,Linux,first_score,,,v3,7.1
2026-08-05,CVE-2023-52502,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-52503,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52509,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52513,Linux,first_score,,,v3,7.5
2026-08-05,CVE-2023-52515,Linux,first_score,,,v3,9.8
2026-08-05,CVE-2023-52517,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52522,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-52523,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52530,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-52565,Linux,first_score,,,v3,7.1
2026-08-05,CVE-2023-52572,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52574,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52586,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52588,Linux,first_score,,,v3,7.3
2026-08-05,CVE-2023-52590,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52591,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52599,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52600,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52601,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52602,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52603,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52604,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52606,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52610,Linux,first_score,,,v3,7.5
2026-08-05,CVE-2023-52612,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52614,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52616,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52620,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52623,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52628,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52636,Linux,first_score,,,v3,8.2
2026-08-05,CVE-2023-52637,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52640,Linux,first_score,,,v3,7.1
2026-08-05,CVE-2023-52654,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52656,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52662,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52664,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52667,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52669,Linux,first_score,,,v3,8.2
2026-08-05,CVE-2023-52676,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52678,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52679,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52687,Linux,first_score,,,v3,9.8
2026-08-05,CVE-2023-52688,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52691,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52704,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52707,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52731,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52732,Linux,first_score,,,v3,9.8
2026-08-05,CVE-2023-52739,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52741,Linux,first_score,,,v3,9.8
2026-08-05,CVE-2023-52745,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52751,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52752,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52755,Linux,first_score,,,v3,9.8
2026-08-05,CVE-2023-52760,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52761,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52766,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52768,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52769,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-52772,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52775,Linux,first_score,,,v3,8.2
2026-08-05,CVE-2023-52776,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-52777,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52790,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-52798,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-52799,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52801,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-52804,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52805,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52810,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52825,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52827,Linux,first_score,,,v3,7.7
2026-08-05,CVE-2023-52829,Linux,first_score,,,v3,8.4
2026-08-05,CVE-2023-52834,Linux,first_score,,,v3,7.5
2026-08-05,CVE-2023-52837,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52845,Linux,first_score,,,v3,7.1
2026-08-05,CVE-2023-52846,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-52847,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52852,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52864,Linux,first_score,,,v3,7.0
2026-08-05,CVE-2023-52867,Linux,first_score,,,v3,7.1
2026-08-05,CVE-2023-52871,Linux,first_score,,,v3,7.1
2026-08-05,CVE-2023-52872,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52874,Linux,first_score,,,v3,7.1
2026-08-05,CVE-2023-52879,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52880,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52881,Linux,first_score,,,v3,9.8
2026-08-05,CVE-2023-52885,Linux,first_score,,,v3,8.1
2026-08-05,CVE-2023-52887,Linux,first_score,,,v3,7.5
2026-08-05,CVE-2023-52903,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52907,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52909,Linux,first_score,,,v3,7.5
2026-08-05,CVE-2023-52910,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-52913,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52916,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52920,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52921,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52922,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52923,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52926,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52927,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52930,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52931,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52934,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52935,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52973,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52974,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52975,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52981,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52983,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52987,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52988,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-52991,Linux,first_score,,,v3,7.5
2026-08-05,CVE-2023-52999,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53006,Linux,first_score,,,v3,9.8
2026-08-05,CVE-2023-53009,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53021,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53023,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53026,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53028,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53033,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53034,Linux,first_score,,,v3,7.1
2026-08-05,CVE-2023-53039,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53043,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53046,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53047,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53052,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53057,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53065,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53072,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53080,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53083,Linux,first_score,,,v3,9.8
2026-08-05,CVE-2023-53084,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53086,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-53087,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53088,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53090,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53094,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53100,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53102,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53107,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53110,Linux,first_score,,,v3,7.5
2026-08-05,CVE-2023-53111,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53116,Linux,first_score,,,v3,9.8
2026-08-05,CVE-2023-53138,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53170,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53176,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53178,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53179,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53184,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53186,Linux,first_score,,,v3,8.1
2026-08-05,CVE-2023-53187,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53189,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53192,Linux,first_score,,,v3,9.8
2026-08-05,CVE-2023-53194,Linux,first_score,,,v3,8.4
2026-08-05,CVE-2023-53205,Linux,first_score,,,v3,7.3
2026-08-05,CVE-2023-53213,Linux,first_score,,,v3,8.1
2026-08-05,CVE-2023-53214,Linux,first_score,,,v3,7.0
2026-08-05,CVE-2023-53216,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53219,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53222,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53226,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-53229,Linux,first_score,,,v3,7.1
2026-08-05,CVE-2023-53236,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53242,Linux,first_score,,,v3,7.1
2026-08-05,CVE-2023-53252,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53253,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-53254,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53257,Linux,first_score,,,v3,7.1
2026-08-05,CVE-2023-53263,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53274,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53285,Linux,first_score,,,v3,7.1
2026-08-05,CVE-2023-53286,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53297,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-53305,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-53311,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53314,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53315,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-53321,Linux,first_score,,,v3,7.1
2026-08-05,CVE-2023-53322,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-53331,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53333,Linux,first_score,,,v3,8.2
2026-08-05,CVE-2023-53335,Linux,first_score,,,v3,7.5
2026-08-05,CVE-2023-53338,Linux,first_score,,,v3,9.8
2026-08-05,CVE-2023-53340,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53354,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53358,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-53360,Linux,first_score,,,v3,9.8
2026-08-05,CVE-2023-53372,Linux,first_score,,,v3,8.2
2026-08-05,CVE-2023-53373,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53374,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-53376,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53377,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53378,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53381,Linux,first_score,,,v3,7.5
2026-08-05,CVE-2023-53382,Linux,first_score,,,v3,9.8
2026-08-05,CVE-2023-53386,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53387,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53388,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53394,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53398,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53399,Linux,first_score,,,v3,7.5
2026-08-05,CVE-2023-53420,Linux,first_score,,,v3,7.1
2026-08-05,CVE-2023-53426,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53429,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53431,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-53432,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-53440,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53445,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53454,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-53462,Linux,first_score,,,v3,7.1
2026-08-05,CVE-2023-53463,Linux,first_score,,,v3,7.5
2026-08-05,CVE-2023-53465,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53473,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53474,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53478,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53481,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53484,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53485,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53486,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53490,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53491,Linux,first_score,,,v3,7.5
2026-08-05,CVE-2023-53492,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53493,Linux,first_score,,,v3,8.4
2026-08-05,CVE-2023-53494,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53495,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53499,Linux,first_score,,,v3,7.0
2026-08-05,CVE-2023-53500,Linux,first_score,,,v3,7.3
2026-08-05,CVE-2023-53504,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53506,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53510,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53517,Linux,first_score,,,v3,9.8
2026-08-05,CVE-2023-53518,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53520,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53526,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53531,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53535,Linux,first_score,,,v3,7.1
2026-08-05,CVE-2023-53536,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53537,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53539,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53540,Linux,first_score,,,v3,7.1
2026-08-05,CVE-2023-53545,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53552,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53554,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53556,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53557,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53559,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53560,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53566,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53570,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53572,Linux,first_score,,,v3,7.0
2026-08-05,CVE-2023-53577,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53580,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53586,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-53587,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53589,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-53597,Linux,first_score,,,v3,7.5
2026-08-05,CVE-2023-53598,Linux,first_score,,,v3,8.4
2026-08-05,CVE-2023-53599,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53600,Linux,first_score,,,v3,9.1
2026-08-05,CVE-2023-53606,Linux,first_score,,,v3,7.5
2026-08-05,CVE-2023-53608,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53609,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53615,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-53616,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53619,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53626,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53627,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53629,Linux,first_score,,,v3,9.8
2026-08-05,CVE-2023-53630,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-53635,Linux,first_score,,,v3,8.2
2026-08-05,CVE-2023-53638,Linux,first_score,,,v3,7.0
2026-08-05,CVE-2023-53640,Linux,first_score,,,v3,7.3
2026-08-05,CVE-2023-53643,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53645,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53646,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53651,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53659,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53660,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53669,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53673,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-53674,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53675,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-53676,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-53679,Linux,first_score,,,v3,8.3
2026-08-05,CVE-2023-53680,Linux,first_score,,,v3,7.5
2026-08-05,CVE-2023-53683,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53692,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53695,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53698,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53705,Linux,first_score,,,v3,8.2
2026-08-05,CVE-2023-53707,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53711,Linux,first_score,,,v3,8.2
2026-08-05,CVE-2023-53713,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53718,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53726,Linux,first_score,,,v3,7.1
2026-08-05,CVE-2023-53729,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53733,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53747,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53748,Linux,first_score,,,v3,7.1
2026-08-05,CVE-2023-53751,Linux,first_score,,,v3,9.8
2026-08-05,CVE-2023-53752,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53753,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53759,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53762,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-53763,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53764,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-53768,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53769,Linux,first_score,,,v3,9.3
2026-08-05,CVE-2023-53778,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53781,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53785,Linux,first_score,,,v3,8.8
2026-08-05,CVE-2023-53790,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53794,Linux,first_score,,,v3,9.8
2026-08-05,CVE-2023-53795,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53797,Linux,first_score,,,v3,7.1
2026-08-05,CVE-2023-53800,Linux,first_score,,,v3,7.8
2026-08-05,CVE-2023-53803,Linux,first_score,,,v3,8.1
